ssvid,shipname_norm,imo,callsign,vessel_class,flag,length_m,tonnage_gt,engine_power,hours,fishing_hours,hours_HS,fishing_hours_HS,gfw_owner,gfw_owner_address,gfw_owner_flag
518107000,SOUTHERNHORIZON,8940995,WDE9588,drifting_longlines,USA,27.25,179.5,433.17,2405.89,247.31,416.46,149.46,PAC HORIZON,"1250 SANTA BARBARA STREET SAN DIEGO, CA 92107-3960 UNITED STATES",USA
416005220,CHUNI12,9819791,BI2665,drifting_longlines,TWN,63.16,775,1044.4,8234.39,3500.59,6504.89,3500.38,CHUN BAO FISHERIES,"3F., NO.3, YUGANG E. 2ND RD., QIANZHEN DIST., KAOHSIUNG CITY 80672, TAIWAN (R.O.C.)",FRA
417000204,SADUNPUTHA2,NA,NA,drifting_longlines,LKA,23.16,68.69,546.3,3346.87,2031.66,2884.74,1982.83,NA,NA,NA
412676580,DONGYU1509,NA,NA,drifting_longlines,CHN,40.58,295.64,727.35,8221.43,5011.66,7186.09,5011.66,ZHEJIANG INDUSTRIAL GROUP,"DAGAN, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
431602237,YACHIYOMARU28,NA,NA,drifting_longlines,JPN,25.69,134.83,511.63,5072.05,2294.03,2697.46,1686.99,NA,NA,NA
416005570,YUYOU,NA,NA,drifting_longlines,TWN,30.05,144.47,579.6,3818.43,2946.2,3567.14,2946.2,NA,NA,NA
412331499,LURONGYUANYU297,NA,NA,drifting_longlines,CHN,40.45,348.93,573.92,3325.54,1464.24,2913.27,1464.13,RONGCHENG MASHAN OCEAN FISHERIES,MASHAN CHENGSHAN TOWN RONGCHENG CITY SHANDONG PROVINCE,CHN
775610060,VENTUARI,7407908,YYGZ,tuna_purse_seines,VEN,70.45,1358.67,2781.29,6912.78,586.65,412.67,233.88,PESQUERA VENTUARI,"CALLE 50 Y 53 P.H. TORRE GLOBAL BANK. OFICINA NO. 31-02 (PISO 31) SANTO DOMINGO PANAMÁ, REP. DE PANAMÁ",VEN
412421165,JULONGJIAYA28,NA,NA,squid_jigger,CHN,39.73,485,580.66,4849.15,1559.48,4510.63,1559.48,ZHEJIANG GREAT FISHERIES,"ROOM 10, 4TH FLOOR, 1-4, SHANGHUI LU, GANLANZHEN, DINGHAI QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
416060500,SHYANGCHYANG8,8649046,BI2475,drifting_longlines,TWN,57.05,674,893.04,6650.46,4189.79,4920.5,3143.62,NA,NA,NA
431500220,YUUJINMARU20,NA,NA,drifting_longlines,JPN,26.49,160.15,518.2,6091.99,3682.79,3775.76,2717.14,NA,NA,NA
416002552,TAIPINGYANG111,NA,NA,drifting_longlines,TWN,20.29,51.75,411.69,2562.37,1681.86,2339.32,1681.86,NA,NA,NA
367370380,SEAPEARL,NA,WDE5691,drifting_longlines,USA,26.61,181,369.76,3099.4,610.68,992.34,352.93,VESSEL MANAGEMENT ASSOCIATES,"1133 N NIMITZ HWY, HONOLULU, HI 96817-4522, USA",USA
412326903,ZHONGSHUI807,8629022,BZYJ4,drifting_longlines,CHN,33.74,223,447,8469.67,3823.56,609.88,267.76,CNFC OVERSEAS FISHERIES,"NO. 23 JINRONGJIE, XICHENG DISTRICT, BEIJING",CHN
416004708,YUNGCHI166,8669929,BH3427,drifting_longlines,TWN,39,312,754.5,8481.08,6965.87,8481.08,6965.87,KAO JENG FISHERIES,"MINEYUAN 2ND RD.,CIANJHEN DISTRICT.,KAOHSIUNG CITY ,TAIWAN(R.O.C)",TWN
412421006,HONGRUN68,NA,BZV8Y,squid_jigger,CHN,52.56,711,993,8494.05,2346.5,8364.96,2346.5,ZHOUSHAN HONGRUN OCEAN,"SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
416189700,ZILIFA,NA,BI2597,squid_jigger,TWN,74.55,968,1934.44,5750.02,1223.43,3423.72,586.23,WEI CHERN FISHERIES,"1ST FLOOR, 67, TIANHOU STREET, QIANZHEN DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN
224045930,NUEVOCEDES,9150597,EA2981,drifting_longlines,ESP,28,193,264.41,6969.38,3755.13,5513.22,3319.99,EMILIO VICENTE LOMBA,"CALLE IREIRA, 11 LA GUARDIA CP 36780 PONTEVEDRA",ESP
231160000,FRAM,8814287,XPUK,trawlers,FRO,45.33,727,1759.26,3329.67,532.49,109.13,58.53,JOKIN P F,NA,FRO
417792652,LANKAMATA9,NA,NA,drifting_longlines,LKA,21.09,40.31,297.27,2277.86,1064.74,1709.44,972.78,NA,NA,NA
338502000,VENTURA2,7230977,WCR8907,pole_and_line,USA,23.89,128.28,424.02,5685.45,2298.96,3467.94,2272.38,BARBARA H,"4369, NIAGARA AVENUE, SAN DIEGO CA 92107-2925, USA.",USA
416000144,JINROEIFWU6,NA,BJ4502,drifting_longlines,TWN,23.8,72,447.6,5181.92,3497.1,4338.51,3402.96,JHANG YOU GU RU,"NO.2, LANE 50, LISING ST., SU-AO TOWNSHIP, YILAN COUNTY 270, TAIWAN",TWN
412336769,LURONGYUANYUYUN177,NA,NA,squid_jigger,CHN,68.66,2955.96,1762.44,3860.23,347.07,2564.62,318.22,SHIDAO GROUP,"118, HUANGHAI NANLU, SHIDAOZHEN, RONGCHENG, SHANGDONG, CHINA.",CHN
224488000,PUENTESABARIS,8509210,EEAL,trawlers,ESP,63,1393,1044.12,3320.82,1674.22,3123.66,1661.96,ARMADORA JOSE PEREIRA,NA,ESP
412678036,FUYUANYU991,NA,NA,drifting_longlines,CHN,41.12,399.55,805.4,7985.59,4627.21,7985.59,4627.21,NA,NA,NA
366981180,JENNIFER,NA,WDH7003,drifting_longlines,USA,16.59,40.33,405.22,1915.7,1213.67,1283.69,1014.96,MOON KIL CHO,"990 ALA NANALA ST APT 28D, HONOLULU, HI 96818-2965, USA",USA
224160000,PLAYADERIL,NA,EASX,drifting_longlines,ESP,32.12,343.5,578.08,8736.51,4742.42,7948.04,4736.25,CAMPON PESCA,"AV ARCADIO PARDIÑAS, 165|BURELA|27880|LUGO",ESP
431010887,DAIKOKUMARU8,NA,NA,drifting_longlines,JPN,26.52,148.21,625.07,5315.96,3062.59,3326.31,2330.03,NA,NA,NA
416002131,CHINYUCHENGNO,NA,BK6048,drifting_longlines,TWN,22,49.28,447.6,3906.72,2305.87,3516.3,2304.55,LIN WU HSIUNG,"NO.37,LANE 1, FUSING RD., LIOUCIOU TOWNSHIP, PINGTUNG COUNTY 929, TAIWAN",TWN
577257000,LUCKYOCEAN6,NA,LO006,drifting_longlines,VUT,52.79,648.7,1005.8,7536.63,5680.01,7339.96,5680.01,FULL OCEAN FISHERIES,"PORT VILA, VANUATU.",VUT
316007780,ASHTONANDCODY,NA,NA,NA,CAN,21.32,95,387.49,1580.79,468.57,156.07,52.93,NA,NA,NA
412326799,HONGYANG9,NA,811,drifting_longlines,CHN,36.2,271,553.59,7033.39,3561.46,2777.62,1533.07,NA,NA,NA
412421012,XINHAI1207,8786507,BZV5Z,squid_jigger,CHN,50.95,494,573.86,5471.13,498.96,4629.37,474.98,ZHOUSHAN XINHAI FISHERIES,"CARE OF FORTUNATE OCEAN INTERNATIONAL SHIPPING LTD, UNIT 14A, UNIONWAY COMMERCIAL CENTRE, 283, QUEEN'S ROAD CENTRAL, HONG KONG, CHINA.",HKG
416002732,JIAEHAFA,8780826,BJ4873,drifting_longlines,TWN,29.28,98,746,7629.73,5118.25,3503.66,2186.42,HUNG J F,"NO.116,REN-AI RD.,LIOUCIOU TOWNSHIP,PINGTUNG COUNTY 92942,TAIWAN",TWN
664541000,INDIANSTAR,9202297,S7SI,drifting_longlines,TWN,51.55,525,1023.95,2517.11,1023.27,977.03,586.78,INDIAN STAR FISHERIES,"C/O A. C. T. OFFSHORE LIMITED, 1ST FLOOR OLIAJI TRADE CENTRE, FRANCIS RACHEL STREET, P. O. BOX 1377, VICTORIA, MAHÉ, REPUBLIC OF SEYCHELLES",SYC
416745000,SHENGFAN126,8647385,BI2477,drifting_longlines,TWN,53.75,538,820.6,8736.04,5644.17,4983.47,4123.62,SHENG YU SHYANG FISHERIES,"2ND FLOOR, 3, YUGANG E 2ND ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, 80672, CHINA, REPUBLIC OF (TAIWAN)",TWN
416003735,JINHAEFUH16,NA,BJ4601,drifting_longlines,TWN,24.5,61.5,406.57,4976.12,3624.84,4699.74,3624.84,CHANG CHIN CHU,"NO.567,ZHONGZHENG RD., XINYUAN TOWNSHIP, PINGTUNG COUNTY 93248, TAIWAN",TWN
440886000,ORYONG725,9041100,DTAC8,drifting_longlines,KOR,51.76,472.81,891.9,8736.06,6015.03,8041.45,5661.17,SAJO INDUSTRIES,"(MR.GAP-SOOK, LEE) #157, 2GA, CHOOGJEONG-RO, SEODAEMUN-GU, SEOUL, KOREA",KOR
412420236,PINGTAIRONG9,8628810,BZ8VD,drifting_longlines,CHN,40.5,297,698,7684.75,4937.07,2913.62,1718.59,PINGTAIRONG OCEAN FISHERIES,"SUITE 12A-01, 2121, DONGHAI XILU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
416002465,JINSHENGCHUN13,NA,BJ4809,drifting_longlines,TWN,26.1,76.66,618.43,4765.84,3283.68,4133,3261.63,LI MEI LAN,"NO.5, ALY. 10, LN. 117, JHENHAI RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 92845, TAIWAN",TWN
431500720,RINAMARU,NA,NA,drifting_longlines,JPN,23.6,106.61,582.05,5313.09,3119.73,2338.6,1749.64,NA,NA,NA
431700719,GENEIMARU83,NA,NA,squid_jigger,JPN,37.04,246.88,847.43,2653.39,802.93,1747.84,497.89,YAMATSU YACHI SHOTEN,"1-29, KONAKANO 8-CHOME, HACHINOHE-SHI, AOMORI-KEN, 031-0802, JAPAN.",JPN
431680680,TOSHIMAMARU21,NA,NA,drifting_longlines,JPN,18.26,142.49,139.76,3368.05,1474.74,1465.92,618.44,JINSHO MAEDOMARI,NA,JPN
417000344,WINMARINE1,NA,NA,drifting_longlines,LKA,21.99,66.22,397.13,4757.1,2146.72,3630.38,2146.61,NA,NA,NA
725002350,GLOBALPESCA1,NA,CB7961,set_longlines,CHL,55.37,878,1192.96,8304.52,2618.9,1468.35,723.98,NA,NA,NA
416004166,DONGCHENG178,NA,BJ5051,drifting_longlines,TWN,22.6,70.89,52.22,6344.11,4161.77,5642.6,4161.77,CHKN MRI CHUKN,"NO.20, XINSHENG 1ST RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 928, TAIWAN",TWN
367767000,OCEANCONQUEST,9097343,WDD8838,tuna_purse_seines,USA,66.36,1150.08,2320.79,8456.36,2071.25,918.73,225.16,OCEAN CONQUEST,"501 W. BROADWAY STE 1540, SAN DIEGO, CA 92101, USA",USA
416815000,HSINIHSIANG11,8430823,BI2211,drifting_longlines,TWN,54.85,711.35,1044.4,8735.7,5868.09,8561.46,5868.09,CHUN HUANG FISHERIES,"ROOM 307, NO.3, YU KUNG DUNG 2ND ROAD, CHIEN CHEN DIST., KAOHSIUNG, TAIWAN",TWN
231036000,TRONDURIGOETU,9463255,XPXM,trawlers,FRO,67.14,3527,4234.26,8737.62,2234.15,604.12,421.88,HVAMM,NA,FRO
416008800,HONGYI,8652304,BH3233,drifting_longlines,TWN,52.65,496,820.6,8734.4,7815.1,8650.91,7810.5,HUANG MING FISHERIES,"NO.65, YUGANG RD., QIANZHEN DIST., KAOHSIUNG CITY 80665, TAIWAN(R.O.C.)",TWN
224066980,NUEVOTORREBLANQUILLA,8747458,EADA,drifting_longlines,ESP,23,147.77,151.47,7658.69,2346.84,2833.01,1406.77,BERNARDO JIMENEZ,"MUELLE PESQUERO, LOCAL, 259 ALGECIRAS11201 CADIZ",ESP
412440367,FUYUANYU676,NA,NA,tuna_purse_seines,CHN,49.2,1128,983.06,763.92,12.82,68.46,12.36,NA,NA,NA
416000978,DERYUHSHENG,NA,BK7143,drifting_longlines,TWN,21.38,42.19,427.46,4091,3076.52,3843.52,3040.73,LIN AN RUI,"NO.4, FUYU 5TH RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 92845, TAIWAN",TWN
412200336,GUOJI902,NA,BZSX7,squid_jigger,CHN,56.12,861,971,8732.9,2209.32,7554.18,2208.97,DALIAN INTERNATIONAL FISHERIES,"ROOM 1806, 219, HUANGHE LU, XIGANG QU, DALIAN, LIAONING, 116011, CHINA.",CHN
412400155,PINGTAIRONG8,8628808,BZ2UO,drifting_longlines,CHN,37.95,371,678.51,1116.46,595.21,892.29,595.21,PINGTAIRONG OCEAN FISHERIES,"SUITE 12A-01, 2121, DONGHAI XILU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
228231700,GLENAN,9322669,FMHD,tuna_purse_seines,FRA,84.1,2395.2,4000,1699.62,37.08,217.91,22.84,COMPAGNIE FRANCAISE DU THON OCEANIQUE,"9, RUE DU PROFESSEUR LEGENDRE 29900 CONCARNEAU",FRA
416214700,HERHAE,NA,BJ4921,drifting_longlines,TWN,28.1,99,740.78,6186.6,4988.82,5885.3,4988.45,KUNG KUEN TUNG,"NO.29,CHONGMING 1ST.,PINGTUNG CITY,PINGTUNG COUNTY 90071,TAIWAN",TWN
416002902,YIFENG268,NA,BJ4911,drifting_longlines,TWN,26.38,79.68,447.6,6512.76,4444.49,6357.06,4442.96,WANG TSAI YU HUA,"NO.117-7, SANMIN RD., LIUQIU TOWNSHIP, PINGTUNG COUNTY 92943, TAIWAN(R.O.C.)",TWN
204237000,PEREIRAEMOCA,NA,CUCR7,drifting_longlines,PRT,21,136.3,335.39,3210.52,473.9,193.15,130.67,PEREIRA E MOCA,"RUA ANTÓNIO FERREIRA DE VILA COVA, Nº119",PRT
412420488,HANYI6,8775534,BZU5R,squid_jigger,CHN,47.99,545,771.72,8263.44,2032.9,8051.26,2032.9,ZHOUSHAN HANYI DEEP SEA,"ROOM 902, 185, CAISHI LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
368013420,CAPTAINKENNETH,8885339,WDJ8134,drifting_longlines,USA,22.42,125,388.35,5224.04,2491.72,3183.38,2278.25,CAPTAIN KENNETH,"APARTMENT 2106, 60, N NIMITZ HIGHWAY, HONOLULU HI 96817-5344, USA.",USA
412420979,NINGTAI71,NA,BZV8W,squid_jigger,CHN,50.1,611,993,8149.07,2901.24,7996.96,2900.76,ZHOUSHAN NINGTAI OCEAN FISH,"ROOMS 1708 & 1709, CHANGZHENG PLAZA, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
431500836,SHINSEIMARU36,8417302,7KTN,pole_and_line,JPN,32.1,143,742,4716.88,602.5,700.22,356.78,MATSUSHITA SHINSEIMARU,"7-4,KOE-CHO, TOSASHIMIZU-SHI, KOCHI, JAPAN",JPN
412331055,LUHUANGYUANYU116,NA,BZTE7,squid_jigger,CHN,70.87,1655,2100,5595.26,1239.3,3952.01,1221.35,QINGDAO ZHONGTAI OCEANIC,"BUILDING 8, 8, QIANFOSHAN LU, QINGDAO E&T DEVT AREA, QINGDAO, SHANDONG, CHINA.",CHN
412420817,PINGTAIRONG68,9689378,BZ9VU,drifting_longlines,CHN,49,473,928,6265.13,4473.54,5790.76,4436.01,PING TAI RONG OCEAN FISHERIES GROUP,"FLOOR 10 -11TH, PUTUO MARINE & FISHERIES BUILDING, NO.9 WEST DONGHAI RD., SHENJIAMEN STREET, PUTUO DISTRICT, ZHOUSHAN CITY",CHN
412421168,MINGXIANG808,NA,NA,squid_jigger,CHN,62.16,1370.81,885.64,2444.56,179.68,2057.36,179.68,ZHOUSHAN MINGXIANG MARINE FISH,"4TH FLOOR, 37, PANYANG SHANLU, DINGHAI QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
412330103,LURONGYUANYU617,9812999,BBKG7,drifting_longlines,CHN,40.17,316,749.87,6556.55,4310.13,5448.71,4310.13,SHANDONG LIDAO OCEANIC,RONGCHENGSHANDONG,CHN
412420255,PUYUAN877,8780278,BZ8UV,squid_jigger,CHN,42.66,495,704.06,6058.09,970.51,5061.71,969.24,ZHOUSHAN PUTUO DEEP SEA,"216, BINGANG LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
345080034,CLIPPERTON,8026517,XCSR,tuna_purse_seines,MEX,71.01,1249.33,3330.02,5099.04,793.44,3426.05,663.66,PESCA AZTECA,"AV. PUERTO DE MAZATLAN 406 INTERIOR F COL. ALFREDO V. BONFIL 82050 MAZATLÁN, SINALOA MÉXICO",MEX
316031783,EXECUTIONER,NA,CFA2067,drifting_longlines,CAN,22.91,239,745,6920.32,2336.87,375.96,310.85,NA,NA,NA
416227800,SHUNHONG,8799542,BJ5004,drifting_longlines,TWN,23.92,91.2,618,5735.57,4275.84,5379.9,4265.28,WU CHING HUNG,"NO.130, YANZHOU RD., XINYUAN TOWNSHIP, PINGTUNG COUNTY 932, TAIWAN (R.O.C.)",TWN
416003684,CHYUANYEOUTSAIR8,NA,BK6500,drifting_longlines,TWN,21,41.63,406.57,4641.59,1617.12,318.28,216.92,CHEN TIEN TSAI,"NO.16, LN. 390, YANZHOU RD., XINYUAN TOWNSHIP, PINGTUNG COUNTY 932, TAIWAN",TWN
412420911,XINSHIJI207,9775866,BZV7M,drifting_longlines,CHN,42,461,738.67,5704.8,3085.84,4798.94,3048.76,ZHOUSHAN PACIFIC TUNA PELAGIC FISHERIES,"11, QINGCHUN LU, SHANGCHENG QU, HANGZHOU, ZHEJIANG, CHINA.",CHN
416003162,SHENGFENG176,NA,BJ4964,drifting_longlines,TWN,29.2,98,645,7047.22,4682.94,6576.47,4682.94,HUNG WEN SHIU,"NO.73-3, JHONGJHENG RD., LIOUCIOU TOWNSHIP, PINGTUNG COUNTY 929, TAIWAN",TWN
251180110,JONKJARTANSSON,7728601,TFIB,trawlers,ISL,74.29,1692.77,7507.2,8736.03,769.13,306.31,196.7,ESKJA HF,NA,ISL
416807000,KAOHSIN6,8936308,BI2506,drifting_longlines,TWN,55.89,589,1051.23,7583.32,6202.33,7140.79,6202.33,KUO YU LAN,"NO.251, HSIN TIEN ROAD,QIANJIN DIST",TWN
416002667,ANWUNFA168,8781571,BJ4850,drifting_longlines,TWN,27.2,79.28,618.43,6357.57,5377.23,4264.02,3829.16,HUANG C L,"4TH FLOOR, 13, GUOGUANG ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN
367523880,MISSRENEE,NA,WDG3231,drifting_longlines,USA,15.18,54,253.72,7175.86,3884.42,2631.88,2020.16,PARADISE SPIRIT,"1628 LEHIA ST., HONOLULU, HI 96813, USA",USA
627072000,PANOFIFORERUNNER,9568859,9GIJ,tuna_purse_seines,GHA,70.59,1100,2704.02,8171.49,1674.27,5746.79,1570.67,PANOFI,P. O.BOX TT581,GHA
417000197,WINMARINE10,NA,NA,drifting_longlines,LKA,24.42,49.91,437.97,3974.62,1997.23,2814.33,1933.2,NA,NA,NA
416074900,HOMESHEEN,NA,BH3093,drifting_longlines,TWN,48.8,359.19,820.96,8578.73,5786,3974.37,3077.3,SAN HUNG OCEAN,NA,TWN
412699710,TAIPINGYANG6,8779748,BZ4UN,squid_jigger,CHN,40.62,296,656.95,5612.8,1322.43,4642.4,1318.03,ZHOUSHAN HONGPU OCEAN FISHERIES,"SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
416002232,MINGTSAIRFA60,NA,BJ3356,drifting_longlines,TWN,26.6,99.25,700.49,3863.01,1814.86,1722.4,1168.63,TSENG SHU FEN,"NO.267-12, SANMIN RD., LIUQIU TOWNSHIP, PINGTUNG COUNTY 92941, TAIWAN (R.O.C.)",TWN
440786000,DAEHWA308,8805327,6NJI,drifting_longlines,KOR,50.94,408.95,891.9,955.36,588.6,955.36,588.6,DAE HAE FISHERIES,"35, SAEBYEOKSIJANG-GIL, SEO-GU, BUSAN, REPUBLIC OF KOREA",KOR
412421086,HUAYING208,NA,NA,squid_jigger,CHN,48.25,464.75,750.28,7662.73,2947.69,7527.05,2947.69,ZHOUSHAN HUAYING OCEAN,"ROOM 1102, ZOUSHAN SCIENCE & TECHNOLOGY BLDG, 2121, DONGHAI XILU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
412687150,ZHONGSHUI609,8774475,BYZB9,drifting_longlines,CHN,23.43,98,237,8654.97,4393.73,859.14,534.1,CNFC OVERSEAS FISHERIES,"31 MINFENG LANE,XIDAN,BEIJING CITY,P.R.CHINA",CHN
412440031,FUYUANYU558,9031947,BZ7US,drifting_longlines,CHN,55.97,577,857.61,882.44,379.58,502.55,373.24,FUZHOU HONGLONG OCEAN FISHING,"18-19TH FLOOR, TOWER A, ZHONGSHAN MANSION, 154, HUDONG LU, GULOU QU, FUZHOU, FUJIAN, 350003, CHINA.",CHN
416171600,HSIENHUA106,9225756,BI2551,drifting_longlines,TWN,59.2,635,1193.6,5763.79,3082.85,5170.29,3067.03,CHIA HUA FISHERIES,"27, BEIJIANG STREET, QIANZHEN DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN
412421096,HENGXIN36,NA,NA,squid_jigger,CHN,50.82,677.24,884.73,3966.98,916.23,3792.07,916.23,ZHOUSHAN HENGXIN OCEAN FISH,"ROOMS 1002-3, CHANGZHENG BUILDING, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
416605000,HWAKUN168,8431334,BI2419,drifting_longlines,TWN,56.5,722,1259.79,5599.34,3360.16,4377.36,2993.84,HWA YIH FISHERIES,"ROOM 1, 8TH FLOOR, 54, LINHAI 2ND ROAD, GUSHAN DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN
431501724,YOSHIMARU55,NA,NA,drifting_longlines,JPN,24.92,119.5,527.32,1952.05,954.33,1450.66,953.57,NA,NA,NA
412691520,HUYU911,8648937,BIWA,drifting_longlines,CHN,30.86,164,420.29,6225.86,4324.05,1096.47,951.28,SHANGHAI JINYOU DEEPSEA,"5TH FLOOR, 430, GONGQING LU, YANGPU QU, SHANGHAI, CHINA.",CHN
412331174,LURONGYUANYU178,8776291,BBKV3,squid_jigger,CHN,70.8,1531,1181.76,950.3,234.21,569.59,234.21,RONGCHENG RONGYUAN FISHERIES,"RONGCHENG, SHANGDONG, CHINA.",CHN
416232500,CHINYOUMING,8947230,B2576,drifting_longlines,TWN,57.6,643,1094.13,8710.88,7037.14,8561.88,7036.86,CHIN YOU MING FISHERIES,"NO.98, HEFENG ST., QIANZHEN DIST., KAOHSIUNG CITY 80668, TAIWAN",TWN
416000461,JINCHNANJYI16,NA,BJ4662,drifting_longlines,TWN,29.16,98.97,484.9,5833.26,4238.89,5381.51,4216.63,LIN CHING CHUAN,"NO.1-3, REN-AI RD., LIOUCIOU TOWNSHIP, PINGTUNG COUNTY 929, TAIWAN",TWN
412421005,SHUNHANG16,NA,BZV7Z,squid_jigger,CHN,65.34,1233,1800,8048.9,1998.66,7084.6,1980.67,ZHOUSHAN SHUNHANG OCEAN,"ROOM 2502, TECHNOLOGICAL REAL ESTATE BUILDING, 2121, DONGHAI XILU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, 316000, CHINA.",CHN
417001248,RANASHURA4,NA,NA,tuna_purse_seines,LKA,24.14,87.38,339.98,3326.18,1476.29,474.65,254.52,NA,NA,NA
273523400,YANTARNYY,8607232,UDYN,trawlers,RUS,120.7,7765,5296,1570.26,514.84,87.26,86.35,SOGLASIE,"RUSSIA, 183038 MURMANSK, A/YA 4751",RUS
664572000,PLAYADEANZORAS,9176917,S7IJ,tuna_purse_seines,SYC,85.5,2446,4586.24,2907.17,42.13,72.64,32.7,SEA BREEZE VENTURES,60 MARKET SQUARE BELIZE CITY BELIZE,BLZ
888366806,888366806,NA,NA,drifting_longlines,NA,30.8,251.89,438.57,1554.16,1119.37,1554.16,1119.37,NA,NA,NA
224099470,MONXOSEGUNDO,8894524,EA9792,drifting_longlines,ESP,28,188.89,262.5,8736.43,6166.45,7396.41,6016.78,PESQUERA ALONSO CADILLA,"FERNANDEZ ALBOR,23|LA GUARDIA|36780|PONTEVEDRA",ESP
412440541,FUYUANYU636,NA,NA,tuna_purse_seines,CHN,67.17,1592.37,1276.73,1121.44,324.84,411,313.42,NA,NA,NA
412002127,SHENGISHING9,NA,NA,drifting_longlines,CHN,21.94,56.1,424.85,1878.46,1221.31,1765.5,1221.31,CHEN WANG,"NO.47,LANE 3, JHONGJHENG RD., LIOUCIOU TOWNSHIP, PINGTUNG COUNTY 929, TAIWAN",TWN
539900024,539900024,NA,NA,drifting_longlines,NA,26.01,126.15,504.24,2851.83,1566.17,2811.68,1559.99,NA,NA,NA
412430930,FENGCHENG102,NA,BZ7UG,squid_jigger,CHN,49.97,499,881.02,2636.33,1187.43,2636.33,1187.43,ZHOUSHAN JINHAI DEEP SEA,"ROOMS 1108 & 1109, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
412329655,LUHUANGYUANYU105,NA,BZTE2,squid_jigger,CHN,78,1655,2100,5048.7,512.23,3033.39,493.4,QINGDAO ZHONGTAI OCEANIC,"BUILDING 8, 8, QIANFOSHAN LU, QINGDAO E&T DEVT AREA, QINGDAO, SHANDONG, CHINA.",CHN
412420471,MINGZHOU6,NA,BZ8VN,squid_jigger,CHN,59.67,946,735,4266.76,713.62,3734.59,713.62,ZHOUSHAN MINGZHOU OCEAN,"9, DONGHAI XILU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
200602,PL200602,NA,NA,squid_jigger,NA,59.87,152.07,1341.29,537.72,46.83,537.72,46.83,NA,NA,NA
431300480,TATSUMARU,NA,NA,drifting_longlines,JPN,25.08,60.65,395.83,1864.82,500.04,95.9,71.93,NA,NA,NA
367460670,NORTHCAPE,NA,WDF5218,pots_and_traps,USA,38.94,194,588.8,5665.52,2044.68,258.04,126.14,NA,NA,NA
416635000,SHENGFAN399,8648353,BI2406,drifting_longlines,TWN,56.1,711,1016.35,2296.91,738.63,1367.53,588.7,SHERNG WANG SHYANG FISHERIES,"ROOM 225, 2ND FLOOR, 3, YUGANG ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN
416229700,FONGYUCHUN,NA,NA,drifting_longlines,TWN,24.56,77.51,548.2,5084.26,3415.74,4537.67,3415.45,NA,NA,NA
432276000,SUMIYOSHIMARU75,9234238,JQZA,drifting_longlines,JPN,51.4,442.55,740.13,7456.38,3554.23,6810.54,3554.23,KOYO SUISAN,"3-8-7,MISAKI,MIURA-SHI,KANAGAWA-KEN,JAPAN",JPN
888541912,888541912,NA,NA,drifting_longlines,NA,25.83,169.37,724.07,2749.36,1070.39,2749.36,1070.39,NA,NA,NA
416002357,HUNGYIFA18,NA,BJ4467,drifting_longlines,TWN,22.5,52.09,373,2570.26,1203.22,1323.14,1075.3,LIN SHU HUA,"2F.-1, NO.1, DONGFONG ST., DA’AN DIST., TAIPEI CITY 10684, TAIWAN",TWN
